COUNTRY,"Country ","SEX","Sex","FIELD","Field","ISC11_LEVEL_CAT","Level of education","INDICATOR","Indicator","YEAR","Year ","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
USA,"United States","_T","Total","F32","Journalism and information","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3.1,,
USA,"United States","_T","Total","F34","Business and administration","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,18.3,,
USA,"United States","_T","Total","F38","Law","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,1.9,,
USA,"United States","_T","Total","F42","Life science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3.3,,
USA,"United States","_T","Total","F44","Physical science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,1.2,,
USA,"United States","_T","Total","F46","Mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.8,,
USA,"United States","_T","Total","F48","Computing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3,,
USA,"United States","_T","Total","F52","Engineering and engineering trades","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,4.5,,
USA,"United States","_T","Total","F54","Manufacturing and processing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.6,,
USA,"United States","_T","Total","F58","Architecture and building","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,1.3,,
USA,"United States","_T","Total","F62","Agriculture, forestry and fishery","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.8,,
USA,"United States","_T","Total","F64","Veterinary","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.1,,
USA,"United States","_T","Total","F72","Health","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,14.5,,
USA,"United States","_T","Total","F76","Social services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,1.2,,
USA,"United States","_T","Total","F81","Personal services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3.3,,
USA,"United States","_T","Total","F84","Transport services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.2,,
USA,"United States","_T","Total","F85","Environmental protection","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.5,,
USA,"United States","_T","Total","F86","Security services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3.1,,
ARG,"Argentina","_T","Total","F14","Teacher training and education science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F21","Arts","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F22","Humanities","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F31","Social and behavioural science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F32","Journalism and information","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F34","Business and administration","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F38","Law","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F42","Life science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F44","Physical science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F46","Mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F48","Computing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F52","Engineering and engineering trades","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F54","Manufacturing and processing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F58","Architecture and building","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F62","Agriculture, forestry and fishery","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F64","Veterinary","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F72","Health","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F76","Social services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F81","Personal services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F84","Transport services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F85","Environmental protection","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ARG,"Argentina","_T","Total","F86","Security services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F14","Teacher training and education science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F21","Arts","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F22","Humanities","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F31","Social and behavioural science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F32","Journalism and information","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F34","Business and administration","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F38","Law","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F42","Life science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F44","Physical science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F46","Mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F48","Computing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F52","Engineering and engineering trades","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F54","Manufacturing and processing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F58","Architecture and building","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F62","Agriculture, forestry and fishery","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F64","Veterinary","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F72","Health","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F76","Social services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F81","Personal services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F84","Transport services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F85","Environmental protection","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
BRA,"Brazil","_T","Total","F86","Security services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
CHL,"Chile","_T","Total","F14","Teacher training and education science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,15.9,,
CHL,"Chile","_T","Total","F21","Arts","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3.2,,
CHL,"Chile","_T","Total","F22","Humanities","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,1.1,,
CHL,"Chile","_T","Total","F31","Social and behavioural science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,5,,
CHL,"Chile","_T","Total","F32","Journalism and information","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.8,,
CHL,"Chile","_T","Total","F34","Business and administration","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,19.6,,
CHL,"Chile","_T","Total","F38","Law","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,2.8,,
CHL,"Chile","_T","Total","F42","Life science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.6,,
